-DOCSTART- (1 EU)
0	--NME--
63	Republic_of_China	http://en.wikipedia.org/wiki/Republic_of_China	25734	/m/06f32
65	Ministry_of_Foreign_Affairs_of_the_People\u0027s_Republic_of_China	http://en.wikipedia.org/wiki/Ministry_of_Foreign_Affairs_of_the_People's_Republic_of_China	7453497	/m/02626pc
68	--NME--
71	--NME--
88	Republic_of_China	http://en.wikipedia.org/wiki/Republic_of_China	25734	/m/06f32
95	People\u0027s_Republic_of_China	http://en.wikipedia.org/wiki/People's_Republic_of_China	5405	/m/0d05w3
100	Taipei	http://en.wikipedia.org/wiki/Taipei	57648	/m/0ftkx
102	--NME--
111	Republic_of_China	http://en.wikipedia.org/wiki/Republic_of_China	25734	/m/06f32
157	--NME--
161	--NME--
169	--NME--
171	Reuters	http://en.wikipedia.org/wiki/Reuters	18998750	/m/0ps53
181	--NME--
200	Republic_of_China	http://en.wikipedia.org/wiki/Republic_of_China	25734	/m/06f32
203	Beijing	http://en.wikipedia.org/wiki/Beijing	18603746	/m/01914
209	People\u0027s_Republic_of_China	http://en.wikipedia.org/wiki/People's_Republic_of_China	5405	/m/0d05w3
216	Taipei	http://en.wikipedia.org/wiki/Taipei	57648	/m/0ftkx
230	Ukraine	http://en.wikipedia.org/wiki/Ukraine	31750	/m/07t21
234	Republic_of_China	http://en.wikipedia.org/wiki/Republic_of_China	25734	/m/06f32
237	--NME--

-DOCSTART- (4 China)
0	People\u0027s_Republic_of_China	http://en.wikipedia.org/wiki/People's_Republic_of_China	5405	/m/0d05w3
5	Republic_of_China	http://en.wikipedia.org/wiki/Republic_of_China	25734	/m/06f32
8	Beijing	http://en.wikipedia.org/wiki/Beijing	18603746	/m/01914
10	People\u0027s_Republic_of_China	http://en.wikipedia.org/wiki/People's_Republic_of_China	5405	/m/0d05w3
20	Republic_of_China	http://en.wikipedia.org/wiki/Republic_of_China	25734	/m/06f32
50	Xinhua_News_Agency	http://en.wikipedia.org/wiki/Xinhua_News_Agency	263168	/m/01n13b
54	--NME--
62	Association_for_Relations_Across_the_Taiwan_Straits	http://en.wikipedia.org/wiki/Association_for_Relations_Across_the_Taiwan_Straits	921919	/m/03q4vg

-DOCSTART- (5 German)
0	Germany	http://en.wikipedia.org/wiki/Germany	11867	/m/0345h
11	Frankfurt_am_Main	http://en.wikipedia.org/wiki/Frankfurt_am_Main	10992	/m/02z0j
13	Germany	http://en.wikipedia.org/wiki/Germany	11867	/m/0345h
32	--NME--
100	Germany	http://en.wikipedia.org/wiki/Germany	11867	/m/0345h
102	Germany	http://en.wikipedia.org/wiki/Germany	11867	/m/0345h
122	Germany	http://en.wikipedia.org/wiki/Germany	11867	/m/0345h
134	Volkswagen	http://en.wikipedia.org/wiki/Volkswagen	32413	/m/07ywl
149	Opel	http://en.wikipedia.org/wiki/Opel	22284	/m/05kzl
153	General_Motors	http://en.wikipedia.org/wiki/General_Motors	12102	/m/035nm
172	Ford_Motor_Company	http://en.wikipedia.org/wiki/Ford_Motor_Company	11095	/m/02zs4
182	--NME--
184	Porsche	http://en.wikipedia.org/wiki/Porsche	24365	/m/062s4
198	--NME--
212	Porsche	http://en.wikipedia.org/wiki/Porsche	24365	/m/062s4

-DOCSTART- (6 GREEK)
0	Greece	http://en.wikipedia.org/wiki/Greece	12108	/m/035qy
10	Athens	http://en.wikipedia.org/wiki/Athens	1216	/m/0n2z
13	Greece	http://en.wikipedia.org/wiki/Greece	12108	/m/035qy
26	Costas_Simitis	http://en.wikipedia.org/wiki/Costas_Simitis	393824	/m/023151
36	Kostas_Skandalidis	http://en.wikipedia.org/wiki/Kostas_Skandalidis	13871790	/m/03cltd5
43	Costas_Simitis	http://en.wikipedia.org/wiki/Costas_Simitis	393824	/m/023151
61	--NME--
64	--NME--
67	--NME--

-DOCSTART- (7 BayerVB)
0	--NME--
2	--NME--
8	London	http://en.wikipedia.org/wiki/London	17867	/m/04jpl
18	--NME--
22	HypoVereinsbank	http://en.wikipedia.org/wiki/HypoVereinsbank	2092024	/m/06lkyz
25	--NME--
55	--NME--
64	--NME--
66	--NME--
68	--NME--
80	Germany	http://en.wikipedia.org/wiki/Germany	11867	/m/0345h
104	HypoVereinsbank	http://en.wikipedia.org/wiki/HypoVereinsbank	2092024	/m/06lkyz
111	--NME--

-DOCSTART- (8 Venantius)
0	--NME--
9	London	http://en.wikipedia.org/wiki/London	17867	/m/04jpl
20	--NME--
25	--NME--
28	Sweden	http://en.wikipedia.org/wiki/Sweden	5058739	/m/0d0vqn
46	--NME--
62	--NME--
72	London	http://en.wikipedia.org/wiki/London	17867	/m/04jpl
80	--NME--
82	--NME--
84	--NME--
86	--NME--
99	England	http://en.wikipedia.org/wiki/England	9316	/m/02jx1
102	Sweden	http://en.wikipedia.org/wiki/Sweden	5058739	/m/0d0vqn
123	--NME--

-DOCSTART- (9 Port)
4	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
6	--NME--
12	--NME--
17	--NME--
25	--NME--
27	Tartus	http://en.wikipedia.org/wiki/Tartus	879212	/m/03l44f

-DOCSTART- (10 Israel)
0	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
7	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
9	--NME--
11	Jerusalem	http://en.wikipedia.org/wiki/Jerusalem	16043	/m/0430_
13	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
19	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
38	Itamar_Rabinovich	http://en.wikipedia.org/wiki/Itamar_Rabinovich	17944843	/m/047n41b
43	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
47	Washington\u002c_D\u002eC\u002e	http://en.wikipedia.org/wiki/Washington,_D.C.	108956	/m/0rh6k
52	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
55	Kol_Yisrael	http://en.wikipedia.org/wiki/Kol_Yisrael	2820017	/m/084r_9
60	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
74	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
82	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
97	Washington\u002c_D\u002eC\u002e	http://en.wikipedia.org/wiki/Washington,_D.C.	108956	/m/0rh6k
113	Itamar_Rabinovich	http://en.wikipedia.org/wiki/Itamar_Rabinovich	17944843	/m/047n41b
127	Eliyahu_Ben\u002dElissar	http://en.wikipedia.org/wiki/Eliyahu_Ben-Elissar	8320263	/m/026_9x9
132	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
135	Egypt	http://en.wikipedia.org/wiki/Egypt	8087628	/m/02k54
138	Likud	http://en.wikipedia.org/wiki/Likud	206984	/m/01dcs1
142	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
146	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
151	United_States	http://en.wikipedia.org/wiki/United_States	3434750	/m/09c7w0
170	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
180	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
182	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
193	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
197	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
223	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
225	--NME--
228	Hafez_al\u002dAssad	http://en.wikipedia.org/wiki/Hafez_al-Assad	70843	/m/0jb5n
231	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
245	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
248	David_Levy_\u0028Israeli_politician\u0029	http://en.wikipedia.org/wiki/David_Levy_(Israeli_politician)	1256116	/m/04mn6b
251	Kol_Yisrael	http://en.wikipedia.org/wiki/Kol_Yisrael	2820017	/m/084r_9
261	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
264	Benjamin_Netanyahu	http://en.wikipedia.org/wiki/Benjamin_Netanyahu	56472	/m/0fm2h
274	Golan_Heights	http://en.wikipedia.org/wiki/Golan_Heights	7515865	/m/03cdz
276	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
279	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
283	Middle_East	http://en.wikipedia.org/wiki/Middle_East	19323	/m/04wsz
287	--NME--
295	Golan_Heights	http://en.wikipedia.org/wiki/Golan_Heights	7515865	/m/03cdz
306	Golan_Heights	http://en.wikipedia.org/wiki/Golan_Heights	7515865	/m/03cdz
327	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
365	--NME--
372	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
385	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
410	God	http://en.wikipedia.org/wiki/God	5042765	/m/0d05l6
420	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
422	Channel_2_\u0028Israel\u0029	http://en.wikipedia.org/wiki/Channel_2_(Israel)	3550889	/m/09k_nm
426	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
435	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
445	Benjamin_Netanyahu	http://en.wikipedia.org/wiki/Benjamin_Netanyahu	56472	/m/0fm2h
447	--NME--
462	Benjamin_Netanyahu	http://en.wikipedia.org/wiki/Benjamin_Netanyahu	56472	/m/0fm2h
468	Syria	http://en.wikipedia.org/wiki/Syria	7515849	/m/06vbd
470	--NME--
473	United_States	http://en.wikipedia.org/wiki/United_States	3434750	/m/09c7w0
476	Russia	http://en.wikipedia.org/wiki/Russia	25391	/m/06bnz

-DOCSTART- (11 Polish)
0	Poland	http://en.wikipedia.org/wiki/Poland	22936	/m/05qhw
6	Libya	http://en.wikipedia.org/wiki/Libya	17633	/m/04gqr
8	Tunis	http://en.wikipedia.org/wiki/Tunis	57659	/m/0ftn8
11	Poland	http://en.wikipedia.org/wiki/Poland	22936	/m/05qhw
17	Poland	http://en.wikipedia.org/wiki/Poland	22936	/m/05qhw
23	Libya	http://en.wikipedia.org/wiki/Libya	17633	/m/04gqr
30	Poland	http://en.wikipedia.org/wiki/Poland	22936	/m/05qhw
40	--NME--
65	Libya	http://en.wikipedia.org/wiki/Libya	17633	/m/04gqr
80	Poland	http://en.wikipedia.org/wiki/Poland	22936	/m/05qhw
86	--NME--
88	--NME--
92	Reuters	http://en.wikipedia.org/wiki/Reuters	18998750	/m/0ps53
96	Poland	http://en.wikipedia.org/wiki/Poland	22936	/m/05qhw
109	Libya	http://en.wikipedia.org/wiki/Libya	17633	/m/04gqr
114	--NME--
143	Poland	http://en.wikipedia.org/wiki/Poland	22936	/m/05qhw
147	Libya	http://en.wikipedia.org/wiki/Libya	17633	/m/04gqr

-DOCSTART- (12 Two)
1	Iran	http://en.wikipedia.org/wiki/Iran	14653	/m/03shp
6	Baghdad	http://en.wikipedia.org/wiki/Baghdad	4492	/m/01fqm
8	--NME--
10	Baghdad	http://en.wikipedia.org/wiki/Baghdad	4492	/m/01fqm
13	Iran	http://en.wikipedia.org/wiki/Iran	14653	/m/03shp
18	Iraq	http://en.wikipedia.org/wiki/Iraq	7515928	/m/0d05q4
26	Iran	http://en.wikipedia.org/wiki/Iran	14653	/m/03shp
28	Kurdish_people	http://en.wikipedia.org/wiki/Kurdish_people	17068	/m/04c28
35	Iran	http://en.wikipedia.org/wiki/Iran	14653	/m/03shp
39	Iraq	http://en.wikipedia.org/wiki/Iraq	7515928	/m/0d05q4
44	--NME--
50	Massoud_Rajavi	http://en.wikipedia.org/wiki/Massoud_Rajavi	5557401	/m/0dsfph
54	Baghdad	http://en.wikipedia.org/wiki/Baghdad	4492	/m/01fqm
59	Democratic_Party_of_Iranian_Kurdistan	http://en.wikipedia.org/wiki/Democratic_Party_of_Iranian_Kurdistan	3197182	/m/08ymj6
65	Democratic_Party_of_Iranian_Kurdistan	http://en.wikipedia.org/wiki/Democratic_Party_of_Iranian_Kurdistan	3197182	/m/08ymj6
67	--NME--
76	Iran	http://en.wikipedia.org/wiki/Iran	14653	/m/03shp
79	Kurdish_people	http://en.wikipedia.org/wiki/Kurdish_people	17068	/m/04c28
82	--NME--
86	Iran	http://en.wikipedia.org/wiki/Iran	14653	/m/03shp
87	Resistance_movement	http://en.wikipedia.org/wiki/Resistance_movement	83933	/m/0ld_0
97	--NME--
104	Iranian_Kurdistan	http://en.wikipedia.org/wiki/Iranian_Kurdistan	24993749	/m/06dkgp
127	--NME--
131	Iranian_Kurdistan	http://en.wikipedia.org/wiki/Iranian_Kurdistan	24993749	/m/06dkgp
136	Iran	http://en.wikipedia.org/wiki/Iran	14653	/m/03shp
142	Iraq	http://en.wikipedia.org/wiki/Iraq	7515928	/m/0d05q4
148	Democratic_Party_of_Iranian_Kurdistan	http://en.wikipedia.org/wiki/Democratic_Party_of_Iranian_Kurdistan	3197182	/m/08ymj6
152	Iraqi_Kurdistan	http://en.wikipedia.org/wiki/Iraqi_Kurdistan	679693	/m/0329by
162	Baghdad	http://en.wikipedia.org/wiki/Baghdad	4492	/m/01fqm
164	Iraqi_Kurdistan	http://en.wikipedia.org/wiki/Iraqi_Kurdistan	679693	/m/0329by
168	Iran	http://en.wikipedia.org/wiki/Iran	14653	/m/03shp
177	--NME--
184	Patriotic_Union_of_Kurdistan	http://en.wikipedia.org/wiki/Patriotic_Union_of_Kurdistan	70789	/m/0j9yr
188	Patriotic_Union_of_Kurdistan	http://en.wikipedia.org/wiki/Patriotic_Union_of_Kurdistan	70789	/m/0j9yr
190	Iraq	http://en.wikipedia.org/wiki/Iraq	7515928	/m/0d05q4
192	Kurdistan_Democratic_Party	http://en.wikipedia.org/wiki/Kurdistan_Democratic_Party	25659771	/m/08ymgr
196	Kurdistan_Democratic_Party	http://en.wikipedia.org/wiki/Kurdistan_Democratic_Party	25659771	/m/08ymgr
201	Iraqi_Kurdistan	http://en.wikipedia.org/wiki/Iraqi_Kurdistan	679693	/m/0329by
208	Iraq	http://en.wikipedia.org/wiki/Iraq	7515928	/m/0d05q4
213	Iraq	http://en.wikipedia.org/wiki/Iraq	7515928	/m/0d05q4
218	Kuwait	http://en.wikipedia.org/wiki/Kuwait	7515890	/m/047yc
222	Gulf_War	http://en.wikipedia.org/wiki/Gulf_War	182000	/m/018w0j
242	--NME--
247	--NME--
250	Iran	http://en.wikipedia.org/wiki/Iran	14653	/m/03shp
256	Kurdistan_Democratic_Party	http://en.wikipedia.org/wiki/Kurdistan_Democratic_Party	25659771	/m/08ymgr
259	Qasr\u002de_Shirin	http://en.wikipedia.org/wiki/Qasr-e_Shirin	5544058	/m/0drsgq
262	Sulaymaniyah	http://en.wikipedia.org/wiki/Sulaymaniyah	653537	/m/02_wp3
266	Iran	http://en.wikipedia.org/wiki/Iran	14653	/m/03shp
278	Iraqi_Kurdistan	http://en.wikipedia.org/wiki/Iraqi_Kurdistan	679693	/m/0329by
289	Iran	http://en.wikipedia.org/wiki/Iran	14653	/m/03shp
291	--NME--
301	Iraq	http://en.wikipedia.org/wiki/Iraq	7515928	/m/0d05q4
307	Kurdish_people	http://en.wikipedia.org/wiki/Kurdish_people	17068	/m/04c28
311	--NME--
316	--NME--
318	Iraqi_Kurdistan	http://en.wikipedia.org/wiki/Iraqi_Kurdistan	679693	/m/0329by
324	Iraq	http://en.wikipedia.org/wiki/Iraq	7515928	/m/0d05q4

-DOCSTART- (13 Saudi)
0	Saudi_Arabia	http://en.wikipedia.org/wiki/Saudi_Arabia	349303	/m/01z215
9	Manama	http://en.wikipedia.org/wiki/Manama	20481	/m/054jj
13	Saudi_Arabia	http://en.wikipedia.org/wiki/Saudi_Arabia	349303	/m/01z215
45	Saudi_Arabia	http://en.wikipedia.org/wiki/Saudi_Arabia	349303	/m/01z215
77	--NME--
103	--NME--

-DOCSTART- (14 Israel)
0	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
2	Yasser_Arafat	http://en.wikipedia.org/wiki/Yasser_Arafat	34289	/m/08849
6	--NME--
9	Jerusalem	http://en.wikipedia.org/wiki/Jerusalem	16043	/m/0430_
11	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
13	State_of_Palestine	http://en.wikipedia.org/wiki/State_of_Palestine	241405	/m/01k0p4
15	Yasser_Arafat	http://en.wikipedia.org/wiki/Yasser_Arafat	34289	/m/08849
27	--NME--
33	--NME--
37	Yasser_Arafat	http://en.wikipedia.org/wiki/Yasser_Arafat	34289	/m/08849
57	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
69	--NME--
75	--NME--
79	Reuters	http://en.wikipedia.org/wiki/Reuters	18998750	/m/0ps53
81	Yasser_Arafat	http://en.wikipedia.org/wiki/Yasser_Arafat	34289	/m/08849
88	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
91	Shimon_Peres	http://en.wikipedia.org/wiki/Shimon_Peres	48569	/m/0c_8s
95	--NME--
99	Ramallah	http://en.wikipedia.org/wiki/Ramallah	44132	/m/0c11l
108	Gaza_Strip	http://en.wikipedia.org/wiki/Gaza_Strip	12047	/m/0357_
110	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
116	State_of_Palestine	http://en.wikipedia.org/wiki/State_of_Palestine	241405	/m/01k0p4
121	State_of_Palestine	http://en.wikipedia.org/wiki/State_of_Palestine	241405	/m/01k0p4
127	Benjamin_Netanyahu	http://en.wikipedia.org/wiki/Benjamin_Netanyahu	56472	/m/0fm2h
134	Ramallah	http://en.wikipedia.org/wiki/Ramallah	44132	/m/0c11l
138	Yasser_Arafat	http://en.wikipedia.org/wiki/Yasser_Arafat	34289	/m/08849
141	Yasser_Arafat	http://en.wikipedia.org/wiki/Yasser_Arafat	34289	/m/08849
147	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
149	--NME--
158	Allenby_Bridge	http://en.wikipedia.org/wiki/Allenby_Bridge	4847484	/m/0cqsg5
162	Jordan_River	http://en.wikipedia.org/wiki/Jordan_River	47910	/m/0cvy5
165	--NME--
168	--NME--
171	Yasser_Arafat	http://en.wikipedia.org/wiki/Yasser_Arafat	34289	/m/08849
178	--NME--
184	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
196	Gaza_Strip	http://en.wikipedia.org/wiki/Gaza_Strip	12047	/m/0357_

-DOCSTART- (15 Arafat)
0	Yasser_Arafat	http://en.wikipedia.org/wiki/Yasser_Arafat	34289	/m/08849
3	Shimon_Peres	http://en.wikipedia.org/wiki/Shimon_Peres	48569	/m/0c_8s
5	Gaza_Strip	http://en.wikipedia.org/wiki/Gaza_Strip	12047	/m/0357_
10	Jerusalem	http://en.wikipedia.org/wiki/Jerusalem	16043	/m/0430_
12	Yasser_Arafat	http://en.wikipedia.org/wiki/Yasser_Arafat	34289	/m/08849
16	Shimon_Peres	http://en.wikipedia.org/wiki/Shimon_Peres	48569	/m/0c_8s
19	Gaza_Strip	http://en.wikipedia.org/wiki/Gaza_Strip	12047	/m/0357_
23	State_of_Palestine	http://en.wikipedia.org/wiki/State_of_Palestine	241405	/m/01k0p4
27	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
32	State_of_Palestine	http://en.wikipedia.org/wiki/State_of_Palestine	241405	/m/01k0p4
38	--NME--
52	Shimon_Peres	http://en.wikipedia.org/wiki/Shimon_Peres	48569	/m/0c_8s
54	Yasser_Arafat	http://en.wikipedia.org/wiki/Yasser_Arafat	34289	/m/08849
59	Erez	http://en.wikipedia.org/wiki/Erez	14895674	/m/03h0th3
62	Gaza_Strip	http://en.wikipedia.org/wiki/Gaza_Strip	12047	/m/0357_
66	Ramallah	http://en.wikipedia.org/wiki/Ramallah	44132	/m/0c11l
71	Shimon_Peres	http://en.wikipedia.org/wiki/Shimon_Peres	48569	/m/0c_8s
76	State_of_Palestine	http://en.wikipedia.org/wiki/State_of_Palestine	241405	/m/01k0p4
80	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
84	Yasser_Arafat	http://en.wikipedia.org/wiki/Yasser_Arafat	34289	/m/08849
87	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
90	State_of_Palestine	http://en.wikipedia.org/wiki/State_of_Palestine	241405	/m/01k0p4
94	--NME--
104	Shimon_Peres	http://en.wikipedia.org/wiki/Shimon_Peres	48569	/m/0c_8s
106	Israel	http://en.wikipedia.org/wiki/Israel	9282173	/m/03spz
109	Benjamin_Netanyahu	http://en.wikipedia.org/wiki/Benjamin_Netanyahu	56472	/m/0fm2h
115	Shimon_Peres	http://en.wikipedia.org/wiki/Shimon_Peres	48569	/m/0c_8s
129	Likud	http://en.wikipedia.org/wiki/Likud	206984	/m/01dcs1

-DOCSTART- (16 Afghan)
0	Afghanistan	http://en.wikipedia.org/wiki/Afghanistan	737	/m/0jdd
1	United_Arab_Emirates	http://en.wikipedia.org/wiki/United_Arab_Emirates	69328	/m/0j1z8
4	Taliban	http://en.wikipedia.org/wiki/Taliban	30635	/m/07jqh
9	--NME--
11	Dubai	http://en.wikipedia.org/wiki/Dubai	211583	/m/01f08r
14	Afghanistan	http://en.wikipedia.org/wiki/Afghanistan	737	/m/0jdd
19	United_Arab_Emirates	http://en.wikipedia.org/wiki/United_Arab_Emirates	69328	/m/0j1z8
25	Russia	http://en.wikipedia.org/wiki/Russia	25391	/m/06bnz
31	Taliban	http://en.wikipedia.org/wiki/Taliban	30635	/m/07jqh
36	Afghanistan	http://en.wikipedia.org/wiki/Afghanistan	737	/m/0jdd
43	Afghanistan	http://en.wikipedia.org/wiki/Afghanistan	737	/m/0jdd
46	Abu_Dhabi	http://en.wikipedia.org/wiki/Abu_Dhabi	18950756	/m/0gxj
60	United_Arab_Emirates	http://en.wikipedia.org/wiki/United_Arab_Emirates	69328	/m/0j1z8
67	Afghanistan	http://en.wikipedia.org/wiki/Afghanistan	737	/m/0jdd
112	--NME--
119	Russia	http://en.wikipedia.org/wiki/Russia	25391	/m/06bnz
124	United_Arab_Emirates	http://en.wikipedia.org/wiki/United_Arab_Emirates	69328	/m/0j1z8
126	Sharjah_\u0028emirate\u0029	http://en.wikipedia.org/wiki/Sharjah_(emirate)	210589	/m/01dxdw
141	Taliban	http://en.wikipedia.org/wiki/Taliban	30635	/m/07jqh
144	Kandahar	http://en.wikipedia.org/wiki/Kandahar	17260	/m/04dj2
147	Afghanistan	http://en.wikipedia.org/wiki/Afghanistan	737	/m/0jdd
150	United_Arab_Emirates	http://en.wikipedia.org/wiki/United_Arab_Emirates	69328	/m/0j1z8
162	--NME--
189	Kandahar	http://en.wikipedia.org/wiki/Kandahar	17260	/m/04dj2
192	Afghanistan	http://en.wikipedia.org/wiki/Afghanistan	737	/m/0jdd
